2018-12-10 19:18:29 -0300, 67
2018-12-10 22:34:57 -0300, 70
2018-12-11 15:44:19 -0300, 72
2018-12-12 23:25:33 -0300, 69
2018-12-13 17:02:23 -0300, 71
2018-12-14 18:45:30 -0300, 75
2018-12-15 23:20:20 -0300, 75
2018-12-16 23:14:00 -0300, 68
2018-12-17 23:54:02 -0300, 65
2018-12-18 23:55:07 -0300, 66
2018-12-19 21:53:09 -0300, 74
2018-12-20 16:02:23 -0300, 71
2018-12-21 21:14:38 -0300, 71
2018-12-22 23:04:35 -0300, 75
2018-12-23 21:44:03 -0300, 73
2018-12-24 23:27:54 -0300, 71
2018-12-25 22:19:29 -0300, 72
2018-12-27 23:24:14 -0300, 84
2018-12-28 20:46:05 -0300, 69
2018-12-29 22:19:53 -0300, 67
2018-12-30 21:58:28 -0300, 65
2018-12-31 18:32:50 -0300, 68
2019-01-01 22:38:43 -0300, 70
2019-01-02 18:11:20 -0300, 68
2019-01-03 23:42:58 -0300, 70
2019-01-04 22:58:51 -0300, 66
2019-01-05 22:11:25 -0300, 66
2019-01-06 19:08:22 -0300, 70
2019-01-07 22:57:19 -0300, 64
2019-01-09 00:00:03 -0300, 64
2019-01-10 00:13:03 -0300, 67
2019-01-10 12:58:45 -0300, 60
2019-01-11 19:43:02 -0300, 63
2019-01-12 20:41:02 -0300, 64
2019-01-13 17:20:11 -0300, 81
2019-01-14 22:59:46 -0300, 66
2019-01-15 23:49:12 -0300, 65
2019-01-16 22:18:28 -0300, 67
2019-01-17 22:27:59 -0300, 64
2019-01-18 19:12:53 -0300, 63
2019-01-19 23:53:51 -0300, 58
2019-01-20 00:58:05 -0300, 65
2019-01-21 20:40:13 -0300, 60
2019-01-22 16:08:14 -0300, 61
2019-01-23 16:23:41 -0300, 57
2019-01-24 14:58:04 -0300, 58
2019-01-26 08:39:08 -0300, 57
2019-01-27 14:04:38 -0300, 60
2019-01-27 16:13:37 -0300, 61
2019-01-28 23:44:15 -0300, 59
2019-01-29 17:13:29 -0300, 66
2019-01-30 20:07:56 -0300, 60
2019-01-31 14:55:13 -0300, 61
2019-02-02 20:36:48 -0300, 65
2019-02-02 20:36:50 -0300, 63
2019-02-03 13:56:19 -0300, 61
2019-02-04 21:39:44 -0300, 61
2019-02-05 21:36:07 -0300, 63
2019-02-06 22:56:08 -0300, 65
2019-02-07 19:18:04 -0300, 60
2019-02-08 23:16:56 -0300, 63
2019-02-09 22:14:43 -0300, 65
2019-02-10 17:54:46 -0300, 67
2019-02-11 19:00:36 -0300, 60
2019-02-12 22:24:55 -0300, 63
2019-02-13 21:07:38 -0300, 62
2019-02-14 19:31:11 -0300, 63
2019-02-15 21:41:29 -0300, 61
2019-02-16 19:34:55 -0300, 60
2019-02-17 23:50:06 -0300, 75
2019-02-18 20:54:56 -0300, 60
2019-02-19 21:21:14 -0300, 65
2019-02-20 18:30:48 -0300, 64
2019-02-21 23:21:00 -0300, 62
2019-02-22 16:17:00 -0300, 68
2019-02-23 21:35:38 -0300, 66
2019-02-24 10:55:40 -0300, 66
2019-02-25 19:05:52 -0300, 63
2019-02-26 22:43:21 -0300, 69
2019-02-27 19:41:00 -0300, 63
2019-02-28 22:55:42 -0300, 65
2019-03-01 23:05:32 -0300, 68
2019-03-02 23:50:02 -0300, 59
2019-03-03 23:00:43 -0300, 70
2019-03-04 23:37:12 -0300, 60
2019-03-05 23:59:46 -0300, 63
2019-03-06 18:25:29 -0300, 66
2019-03-07 22:59:46 -0300, 61
2019-03-08 18:07:11 -0300, 63
2019-03-09 13:37:15 -0300, 59
2019-03-10 20:30:13 -0300, 70
2019-03-11 23:06:27 -0300, 69
2019-03-12 17:22:34 -0300, 71
2019-03-13 17:58:39 -0300, 63
2019-03-14 22:40:38 -0300, 61
2019-03-15 19:50:01 -0300, 70
2019-03-16 17:51:27 -0300, 70
2019-03-17 23:55:24 -0300, 62
2019-03-18 19:26:30 -0300, 64
2019-03-19 22:21:48 -0300, 65
2019-03-20 18:46:07 -0300, 62
2019-03-22 22:52:13 -0300, 71
2019-03-22 22:52:14 -0300, 67
2019-03-23 17:25:24 -0300, 71
2019-03-24 02:46:03 -0300, 71
2019-03-26 08:38:25 -0300, 64
2019-03-26 19:42:34 -0300, 71
2019-03-27 21:19:50 -0300, 73
2019-03-28 23:53:52 -0300, 76
2019-03-29 23:44:42 -0300, 79
2019-03-30 20:15:47 -0300, 66
2019-03-31 22:54:41 -0300, 67
2019-04-01 22:36:17 -0300, 70
2019-04-02 21:57:43 -0300, 70
2019-04-03 01:14:12 -0300, 76
2019-04-04 08:43:00 -0300, 69
2019-04-05 22:45:53 -0300, 75
2019-04-05 22:45:54 -0300, 67
2019-04-06 21:27:57 -0300, 63
2019-04-07 16:22:27 -0300, 61
2019-04-08 20:12:24 -0300, 66
2019-04-09 22:37:02 -0300, 67
2019-04-10 17:37:24 -0300, 62
2019-04-12 10:25:08 -0300, 61
2019-04-12 20:59:44 -0300, 68
2019-04-13 19:59:02 -0300, 74
2019-04-14 23:37:13 -0300, 82
2019-04-15 23:18:14 -0300, 68
2019-04-16 17:14:04 -0300, 63
2019-04-18 00:00:44 -0300, 61
2019-04-18 21:19:35 -0300, 62
2019-04-19 01:42:22 -0300, 65
2019-04-20 21:38:38 -0300, 65
2019-04-21 20:29:30 -0300, 66
2019-04-22 22:37:43 -0300, 60
2019-04-23 23:49:39 -0300, 70
2019-04-24 21:49:05 -0300, 61
2019-04-25 18:59:53 -0300, 67
2019-04-27 11:26:20 -0300, 64
2019-04-27 17:10:08 -0300, 61
2019-04-28 13:20:18 -0300, 69
2019-04-29 23:29:06 -0300, 70
2019-04-30 23:40:41 -0300, 70
2019-05-01 23:51:15 -0300, 69
2019-05-02 22:56:23 -0300, 71
2019-05-03 23:50:00 -0300, 72
2019-05-04 00:58:48 -0300, 71
2019-05-05 23:57:30 -0300, 76
2019-05-06 23:10:07 -0300, 83
2019-05-07 21:15:20 -0300, 78
2019-05-08 23:00:10 -0300, 72
2019-05-09 23:45:38 -0300, 82
2019-05-10 16:00:27 -0300, 77
2019-05-11 19:15:27 -0300, 68
2019-05-13 00:00:49 -0300, 66
2019-05-13 23:57:46 -0300, 68
2019-05-14 23:27:15 -0300, 70
2019-05-16 00:00:28 -0300, 77
2019-05-17 07:49:31 -0300, 63
2019-05-17 22:43:25 -0300, 64
2019-05-18 17:58:21 -0300, 69
2019-05-19 23:11:49 -0300, 62
2019-05-20 20:42:48 -0300, 66
2019-05-21 23:25:11 -0300, 71
2019-05-22 18:33:51 -0300, 64
2019-05-23 23:58:56 -0300, 61
2019-05-25 00:00:06 -0300, 65
2019-05-25 23:29:45 -0300, 67
2019-05-26 23:54:58 -0300, 66
2019-05-27 22:25:03 -0300, 69
2019-05-28 23:03:13 -0300, 75
2019-05-29 23:18:48 -0300, 71
2019-05-30 18:09:59 -0300, 68
2019-05-31 21:13:21 -0300, 69
2019-06-01 22:08:56 -0300, 65
2019-06-02 23:58:19 -0300, 68
2019-06-03 17:28:22 -0300, 68
2019-06-04 22:44:00 -0300, 71
2019-06-05 18:43:45 -0300, 68
2019-06-06 22:58:45 -0300, 74
2019-06-07 23:16:31 -0300, 71
2019-06-08 21:09:23 -0300, 69
2019-06-09 22:59:45 -0300, 65
2019-06-10 22:46:51 -0300, 60
2019-06-11 21:28:54 -0300, 64
2019-06-12 20:43:13 -0300, 71
2019-06-13 23:44:54 -0300, 67
2019-06-14 22:33:24 -0300, 69
2019-06-15 23:41:49 -0300, 72
2019-06-16 21:05:13 -0300, 66
2019-06-18 00:03:21 -0300, 65
2019-06-18 22:28:32 -0300, 63
2019-06-19 23:44:30 -0300, 68
2019-06-20 22:45:33 -0300, 64
2019-06-21 23:33:30 -0300, 66
2019-06-22 20:18:42 -0300, 59
2019-06-23 17:23:50 -0300, 66
2019-06-24 22:34:07 -0300, 68
2019-06-25 20:48:56 -0300, 68
2019-06-26 23:04:31 -0300, 64
2019-06-27 21:33:26 -0300, 52
2019-06-28 21:34:05 -0300, 64
2019-06-29 23:25:57 -0300, 58
2019-06-30 16:39:01 -0300, 56
2019-07-01 22:04:54 -0300, 63
2019-07-02 23:59:46 -0300, 66
2019-07-03 23:07:50 -0300, 60
2019-07-04 23:43:52 -0300, 64
2019-07-05 14:58:30 -0300, 63
2019-07-06 17:38:47 -0300, 68
2019-07-07 23:26:58 -0300, 62
2019-07-08 22:29:02 -0300, 68
2019-07-09 22:44:15 -0300, 61
2019-07-10 19:44:12 -0300, 60
2019-07-11 22:19:48 -0300, 62
2019-07-12 21:41:12 -0300, 70
2019-07-13 21:14:16 -0300, 59
2019-07-14 18:43:15 -0300, 53
2019-07-15 03:58:11 -0300, 51
2019-07-16 15:03:16 -0300, 61
2019-07-17 06:33:38 -0300, 59
2019-07-18 21:32:40 -0300, 55
2019-07-19 21:53:19 -0300, 55
2019-07-20 23:50:02 -0300, 61
2019-07-21 10:47:04 -0300, 58
2019-07-22 19:46:00 -0300, 56
2019-07-23 22:56:18 -0300, 59
2019-07-24 05:58:35 -0300, 59
2019-07-26 20:51:27 -0300, 61
2019-07-26 20:51:28 -0300, 67
2019-07-28 14:44:27 -0300, 64
2019-07-28 22:44:23 -0300, 57
2019-07-29 10:48:14 -0300, 58
2019-07-30 11:18:34 -0300, 59
2019-07-31 15:47:14 -0300, 60
2019-08-01 03:50:04 -0300, 55
2019-08-02 23:55:33 -0300, 65
2019-08-03 08:39:39 -0300, 57
2019-08-04 14:39:20 -0300, 60
2019-08-05 21:40:39 -0300, 70
2019-08-06 20:54:20 -0300, 70
2019-08-07 20:30:00 -0300, 64
2019-08-08 07:04:41 -0300, 57
2019-08-09 23:35:10 -0300, 66
2019-08-10 22:26:11 -0300, 61
2019-08-11 22:38:59 -0300, 61
2019-08-12 20:27:44 -0300, 68
2019-08-13 18:43:49 -0300, 62
2019-08-14 21:38:39 -0300, 64
2019-08-15 22:05:41 -0300, 68
2019-08-16 21:14:27 -0300, 66
2019-08-17 21:33:23 -0300, 66
2019-08-18 01:23:49 -0300, 60
2019-08-19 18:08:57 -0300, 55
2019-08-20 23:33:47 -0300, 57
2019-08-21 23:58:42 -0300, 65
2019-08-22 17:59:19 -0300, 70
2019-08-23 05:56:58 -0300, 58
2019-08-24 08:34:41 -0300, 56
2019-08-25 21:41:03 -0300, 63
2019-08-26 22:05:37 -0300, 65
2019-08-27 11:59:27 -0300, 58
2019-08-28 18:09:34 -0300, 61
2019-08-30 08:34:26 -0300, 62
2019-08-30 18:23:33 -0300, 62
2019-08-31 03:53:52 -0300, 60
2019-09-01 13:28:27 -0300, 62
2019-09-02 18:23:38 -0300, 61
2019-09-03 13:14:15 -0300, 58
2019-09-04 22:58:33 -0300, 58
2019-09-05 10:33:28 -0300, 57
2019-09-06 21:19:47 -0300, 61
2019-09-07 21:47:49 -0300, 60
2019-09-08 23:32:49 -0300, 62
2019-09-09 14:48:33 -0300, 56
2019-09-10 23:08:39 -0300, 56
2019-09-11 23:23:38 -0300, 62
2019-09-12 06:19:20 -0300, 60
2019-09-13 15:54:20 -0300, 60
2019-09-14 22:35:31 -0300, 58
2019-09-15 19:33:07 -0300, 56
2019-09-16 09:33:07 -0300, 56
2019-09-17 01:00:00 -0300, 55
2019-09-18 13:07:47 -0300, 58
2019-09-19 17:02:44 -0300, 59
2019-09-21 16:20:17 -0300, 57
2019-09-21 21:33:25 -0300, 58
2019-09-22 17:44:06 -0300, 58
2019-09-23 18:23:26 -0300, 58
2019-09-24 06:34:55 -0300, 59
2019-09-25 12:56:40 -0300, 59
2019-09-26 15:38:36 -0300, 57
2019-09-27 16:38:50 -0300, 56
2019-09-28 19:11:20 -0300, 56
2019-09-29 09:41:42 -0300, 59
2019-10-01 09:34:30 -0300, 56
2019-10-01 23:00:43 -0300, 58
2019-10-02 22:58:42 -0300, 53
2019-10-03 07:19:00 -0300, 55
2019-10-04 13:36:20 -0300, 60
2019-10-05 05:11:38 -0300, 53
2019-10-06 11:37:11 -0300, 60
2019-10-07 17:35:18 -0300, 58
2019-10-08 10:12:17 -0300, 59
2019-10-09 23:42:31 -0300, 56
2019-10-10 09:44:59 -0300, 56
2019-10-11 15:51:06 -0300, 57
2019-10-12 04:36:53 -0300, 52
2019-10-13 22:43:14 -0300, 55
2019-10-14 09:57:33 -0300, 55
2019-10-15 09:38:29 -0300, 56
2019-10-16 10:16:18 -0300, 57
2019-10-17 06:51:27 -0300, 54
2019-10-18 22:25:52 -0300, 54
2019-10-19 22:44:34 -0300, 56
2019-10-20 21:56:35 -0300, 59
2019-10-21 07:15:42 -0300, 57
2019-10-22 22:21:38 -0300, 57
2019-10-23 06:48:41 -0300, 58
2019-10-24 23:25:27 -0300, 56
2019-10-25 11:45:37 -0300, 55
2019-10-26 21:48:48 -0300, 69
2019-10-27 15:26:07 -0300, 55
2019-10-28 21:05:40 -0300, 53
